,0_0,0_1,0_2,1_1,1_2,2_2,1_0,2_0,2_1
S|0x0|0x2|1x2|2x0|0o1|1o0|2o1|2o2,0,0,0,0.7,0,0,0,0,0
S|0x1|1x1|1x2|0o2|1o0|2o2,0.0,0,0,0,0,0,0,0.31729440300000006,0.7
S|0x2|2x0|1o2|2o2,0.588235294117647,0,0,0,0,0,0,0,0.0
S|0x0|0x2|2x0|1o2|2o2,0,0,0,0,0,0,0,0,0
S|1x0|2x0|0o2,0,0,0,0,0,0,0,0,0
S|1x0|2x0|0o2|1o2,0,0,0,0,0,0.477792163088298,0,0,0.30000000000000004
S|1x0|2x0|2x2|0o2|1o2,0,0,0,0,0,0,0,0,0
S|1x0|2x0|2x2|0o1|0o2|1o2,0.7,0,0,0,0,0,0,0,0
S|0x1|1x1|0o0|2o0,0,0,3.481904838429541e-08,0,-1,-1,0,0,0.7
S|0x1|1x1|1o2|2o1,0.585693016876647,0,0.49823480706504264,0,0,0.09032149735522671,0.0,0.44700000000000006,0
S|0x1|1x1|2x2|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x1|2x2|1o0|1o2|2o1,0.7,0,0,0,0,0,0,0,0
S|0x0|0x1|1x1|2x2|1o0|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2o0|2o2,-1,0,-1,-1,0,0,-1,0,2.648048720897995e-09
S|0x1|1x0|1x2|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1x2|1o1|2o0|2o2,-1,0,-1,0,0,0,0,0,-1
S|0x0|0x1|1x0|1x2|1o1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x2|0o0|2o2,0,0,-1,0.5563546422851422,0,0,0.21000000000000002,0,-1
S|0x1|1x2|2x1|0o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x1|1x2|2x1|0o0|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x2|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x1|2x0|0o0|2o1|2o2,0,0,0.7,0,0.30000000000000004,0,0,0,0
S|0x1|1x1|0o2|2o1,9.068457709321113e-10,0,0,0,2.6437479048330714e-09,2.737797756806304e-09,2.123480731826444e-09,2.6292471126787085e-09,0
S|0x0|0x1|1x1|0o2|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x1|0o2|1o0|2o1,0,0,0,0,0.21000000000000002,0.7,0,0.21000000000000002,0
S|0x0|0x1|1x1|1x2|0o2|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x1|2x0|0o0|1o0|2o2,0,0,0,0,0.30000000000000004,0,0,0,0.7
S|0x1|1x1|2x0|2x1|0o0|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x0|2x2|0o0|0o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x0|2x2|0o0|0o2|1o1|2o1,0,0,0,0,0,0,0.0,0,0
S|1x0|1x1|2x2|1o2|2o0,0,0,0,0,0,0,0,0,0
S|1x0|1x1|2x2|0o1|1o2|2o0,0.7,0,0.0,0,0,0,0,0,0.0
S|0x0|1x0|1x1|2x2|0o1|1o2|2o0,0,0,0,0,0,0,0,0,0
S|1x0|1x1|2x2|0o0|1o2|2o0,0,1.8011618456898652e-22,0.0,0,0,0,0,0,2.7151646465176235e-25
S|0x1|1x0|1x1|2x2|0o0|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x1|2x2|0o0|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x1|2x2|0o0|0o1|1o2|2o0,0,0,0,0,0,0,0,0,0.0
S|0x0|0x1|1x0|2x1|0o2|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x2|1o0|2o1|2o2,0,0.7,0,-1,0,0,0,0,0
S|0x0|0x2|1x1|1x2|1o0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x1|0o2|1o1,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x1|0o2|1o1|2o2,-1,0,0,0,0,0,-1,-1,0
S|0x0|1x1|1x2|2x2|0o1|1o0|2o0,0,0,0,0,0,0,0,0,0
S|0x0|1x1|1x2|1o0|2o0,0,0,0,0,0,0,0,0,0
S|0x0|1x1|1x2|1o0|2o0|2o2,0,-1,-1,0,0,0,0,0,1.664296916377682e-08
S|0x0|1x0|1x1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x1|1x2|1o0|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x1|1o2|2o0|2o2,0,-1,-1,0,0,0,0,0,-1
S|0x0|1x1|1x2|2x1|1o0|2o0|2o2,0,0,0,0,0,0,0,0,0
S|1x0|2x1|2x2|0o0|1o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x1|0o2|2o1|2o2,0,0,0,0,-1,0,-1,-1,0
S|0x0|0x1|1x1|2x0|0o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x1|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x1|2o0|2o2,-1,-1,0,0,-1,0,-1,0,4.924265660648499e-06
S|0x2|1x0|1x1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|1x1|0o0|2o0|2o2,0,-1,0,0,0.7,0,0,0,0
S|1x1|2x1|0o1|2o2,1.3613228638317375e-12,0,0.007461150745212284,0,2.0063371190714662e-07,0,3.272723657223459e-13,1.216087010777938e-13,0
S|0x2|1x1|2x1|0o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x1|1x2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x1|1x2|0o1|2o0|2o1,-1,0,0,0,0,0.7,0.7,0,0
S|0x1|1x1|1o0|2o1,0.5441352941175756,0,0.5882351771760067,0,1.587037481602768e-06,0.003152678006564099,0,0.030923634438623317,0
S|0x1|0x2|1x1|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x1|0o0|1o0|2o1,0,0,0,0,-1,-1,0,0.7,0
S|0x1|0x2|1x1|2x0|0o0|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x0|0o0|1o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x0|0o0|1o1|1o2,0,0,0,0,0,-1,-1,0,-1
S|0x1|1x0|2x2|1o1|2o0|2o1,-1,0,0.588235294117647,0,-1,0,0,0,0
S|0x1|0x2|1o1|2o2,0.7,0,0,0,-1,0,0.30000000000000004,-1,-1
S|0x0|0x1|0x2|2x0|1o0|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1o0|1o1,0.7,0,0,0,0.30000000000000004,-1,0,0,-1
S|0x0|0x1|0x2|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x0|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x0|0o2|2o1|2o2,0,0,0,-1,-1,0,0,0.7,0
S|0x0|0x1|1x0|1x1|0o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|1o1|2o2,0.5876243644638346,0,-1,0,0.0,0,0,-1,-1
S|0x1|1x0|2x1|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x1|0o2|1o1|2o2,-1,0,0,0,-1,0,0,-1,0
S|0x1|1x0|2x0|2x1|0o2|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x1|1x2|0o0|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x1|1o0|2o1|2o2,0.7,0,0,0,-1,0,0,0,0
S|0x1|0x2|1x1|2x1|0o0|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|0x2|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x1|0o0|1o2|2o2,0,0,0,0,0,0,0.588235294117647,0.7,0.7
S|0x1|0x2|1x1|2x1|0o0|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1o1|2o1,0.7,0,0,0,0,0.5881662154166818,0,0,0
S|0x1|0x2|2x2|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x2|1o0|1o1|2o1,0,0,0,0,0.7,0,0,0.30000000000000004,0
S|0x1|0x2|2x0|2x2|1o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x0|2x2|0o0|1o0|1o1|2o1,0,0,0,0,0.7,0,0,0,0
S|0x0|0x1|1o1|2o1,0,0,0.7,0,0.0,0.0,0.5881464255308657,0.5201741158991005,0
S|0x1|0o0,0,0,4.5372671835241905e-14,8.587226540316487e-10,7.076239316961656e-10,9.407069485674673e-10,1.142284878544888e-09,7.298766047486855e-08,4.1712078138747505e-14
S|0x0|0x2|1x1|2x1|1o0|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|2x1|1o1|2o2,0,2.20911361956103e-10,0.07207023219190486,0,0.0,0,2.2472931960220057e-08,0.0,0
S|0x0|1x0|2x1|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x1|0o1|1o0|2o2,0,0,0.0,0.0,0,0,0,0.0,0
S|0x0|1x2|2x0|2x1|0o1|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|2x2|1o0|1o1,-1,0,-1,0,5.4031691282684996e-05,0,0,-1,-1
S|0x1|2x0|2x2|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x1|2x0|2x2|0o0|1o0|1o1,0,0,-1,0,0.5882352928730141,0,0,0,0.7
S|0x1|0x2|1x0|1x1|1o2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|0o2|2o2,0,-1,0,-1,0.5830469731458965,0,0,0.7,-1
S|0x0|1x0|2x1|0o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|2x1|0o2|2o0|2o2,0,-1,0,-1,-1,0,0,0,0
S|0x0|1x0|1x2|2x1|0o2|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|2x0|1o0|1o2|2o2,0,-1,0.7,0,0,0,0,0,-1
S|0x0|0x2|1x1|2x0|1o0|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x1|2x2|0o2|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x1|1x1|1o2|2o2,-0.1899999999999999,0,0.5776468808143439,0,0,0,0,0,0.7
S|0x0|1x1|2x0|1o0|1o2|2o1,0,0.5881800736450726,0.7,0,0,0.7,0,0,0
S|0x0|0x1|1x1|2x0|1o0|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x1|2x0|1o0|1o2|2o1|2o2,0,0,0.7,0,0,0,0,0,0
S|0x0|0x1|0x2|1x1|2x0|1o0|1o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1o2|2o2,0,0,0,0,0,0,0,0.7,0
S|0x2|1x0|2x1|1o1|1o2|2o0,0.0,0.07203000264404137,0,0,0,0.0,0,0,0
S|0x1|1x0|2x0|0o0|0o2|1o2,0,0,0,-1,0,0.0,0,0,-1
S|0x1|1x0|2x0|2x1|0o0|0o2|1o2,0,0,0,0,0,0,0,0,0
S|0x1|2x0|0o0,0,0,0,0,0,0,0,0,0
S|0x1|2x0|0o0|1o1,0,0,-1,0,-1,4.908634860991409e-07,-0.7,0,-1
S|0x0|0x1|2x1|0o2|1o0|2o2,0,0,0,0.7,0.0,0,0,-1,0
S|0x0|1x1|2x0|2x1|1o0|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x2|2x0|0o0,0,0,0,0,0,0,0,0,0
S|0x2|2x0|0o0|2o1,0,0.1733136786826521,0,0.7,0,0,0.0,0,0
S|0x1|0x2|2x0|0o0|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x0|0o0|1o2|2o1,0,0,0,0.7,0,0,0,0,0
S|0x0|0x2|1x0|0o1|1o2|2o1,0,0,0,0.5882352935077769,0,-1,0,0.7,0
S|0x0|0x2|1x0|1x1|0o1|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x1|2x1|0o1|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x1|0x2|2x1|1o2|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|2x0|2x1|0o1|1o0|1o2,0,0,0,0,0,0,0,0,0
S|1x0|1x2|2x1|0o1|0o2|2o2,0,0,0,0.7,0,0,0,0,0
S|1x0|1x1|1x2|2x1|0o1|0o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|2x0|2x1|1o0|1o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|0x2|2x0|1o0|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x0|2x0|2x1|0o1|1o0|1o2,0,0,0,0,0,0.7,0,0,0
S|0x0|1x0|2x0|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x0|0o0,0,0,0,0,0,0,0,0,0
S|0x1|1x0|0o0|2o2,0,0,0,0.5882352941176106,0.30000000000000004,0,0,-1,0.44700000000000006
S|0x1|1x0|1x1|0o0|2o2,0,0,0,0,0,0,0,0,0
S|0x2|2x0|0o0|1o2,0,0.003031657135635027,0,0.7,0,0.30000000000000004,0.0,0,0.5879361977425206
S|0x2|1x0|2x0|0o0|1o2,0,0,0,0,0,0,0,0,0
S|0x2|1x0|2x0|0o0|1o2|2o1,0,0,0,0,0,0.0,0,0,0
S|0x2|1x0|2x0|2x2|0o0|1o2|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x1|2x0|2x2|0o1|1o0|1o2,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x0|0o0|1o1|2o1,0,0,0,0,-1,0.000502896375646648,-1,0,0
S|0x0|1x0|1x2|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|1x0|1x2|1o1|2o0|2o2,0,-1,-1,0,0,0,0,0,-1
S|0x0|1x1|2x0|2x1|0o1|1o0|1o2|2o2,0,0,0.7,0,0,0,0,0,0
S|0x0|0x1|2x1|2x2|1o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x1|2x1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x1|2x1|1o0,0,0,0,0,0,0,0,0,0
S|0x1|2x1|0o2|1o0,0.0,0,0,0.7,4.265939653253495e-06,0.30000000000000004,0,0.0,0
S|0x1|1x2|2x1|0o2|1o0,0,0,0,0,0,0,0,0,0
S|0x0|1x0|2x2|1o2|2o0|2o1,0,0,0.5882351106038339,0.7,0,0,0,0,0
S|0x0|0x2|1x0|2x2|1o2|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x1|2x0|2x2|0o2|1o0|1o2,0,0,0,0,0,0,0,0,0
S|0x1|2x1|0o2|1o2,-1,0,0,0.9099999999999999,0,0.30000000000000004,-1,0,0
S|0x0|0x2|1x0|0o1|2o0|2o1,0,0,0,-1,-1,-1,0,0,0
S|0x0|1x1|1o0|2o0,0,0,0.5882349195996612,0,0,0.7,0,0,0
S|0x0|0x2|1x1|1o0|2o0,0,0,0,0,0,0,0,0,0
S|0x0|0x2|1x1|0o1|1o0|2o0,0,0,0,0,0.012106082099999995,0.7,0,0,0.0
S|0x0|1x2|2x1|2x2|1o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x1|1x0|0o0|2o0,0,0,1.9477433602363243e-18,0.5882350554618708,0.0,0.0,0,0,0.0
S|0x1|1x0|2x1|0o0|1o1|2o0,0,0,-1,0,-1,-1,0,0,0
S|0x1|1x0|1x2|2x1|0o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|1x1|2x1|0o0|2o2,0,0.7,0.5830291689045981,0,0.25410000000000005,0,0.32347035893856807,0.5877659278453081,0
S|0x0|1x2|2x1|1o0|2o0,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|2x1|0o0|1o2|2o0,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|2x1|0o0|1o2|2o0|2o2,0,0,0,0.7,0,0,0,0,0
S|0x1|0x2|1x0|2x2|0o0|2o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x0|0o1|1o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x0|0o1|1o1|1o2,0,0,0,0,0,-1,0.7,0,-0.1899999999999999
S|1x1|2x1|0o2|2o2,0,0.7,0,0,0,0,-1,0,0
S|0x1|1x1|2x1|0o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|0x2|2x1|1o1|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|2x1|1o0|2o0|2o2,0,0,0.7,0,0.5862804158488469,0,0,0,0
S|0x0|0x1|1x2|2x1|1o0|2o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x2|2x1|0o2|1o0|2o0|2o2,0,0,0,0.7,0,0,0,0,0
S|0x0|0x2|1x0|2x2|0o1|2o0|2o1,0,0,0,0,0,0,0,0,0
S|1x2|2x0|0o0,0,0,0,0,0,0,0,0,0
S|1x2|2x0|0o0|1o1,0,-1,-1,0,0,0.5776468841176471,-1,0,-1
S|1x2|2x0|2x2|0o0|1o1,0,0,0,0,0,0,0,0,0
S|1x2|2x0|2x2|0o0|0o1|1o1,0,0,0.7,0,0,0,-1,0,0.7
S|0x2|1x2|2x0|2x2|0o0|0o1|1o1,0,0,0,0,0,0,0,0,0
S|1x2|2x0|2x1|0o0|0o1,0,0,0,0,0,0,0,0,0
S|1x2|2x0|2x1|0o0|0o1|1o0,0,0,0.5190300000000001,-1,0,0,0,0,0
S|1x1|1x2|2x0|2x1|0o0|0o1|1o0,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x0|2x2|0o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x0|2x2|0o0|1o1|1o2|2o1,0,0,0,0,0,0,0.0,0,0
S|0x0|1x2|2x0|0o2|2o1|2o2,0,0.0,0,0.0,0,0,0.7,0,0
S|0x0|1x1|1x2|2x0|0o2|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|1x2|2x0|0o2|1o0|2o1|2o2,0,0.0,0,0,0,0,0,0,0
S|0x0|1x1|2x0|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x0|0o1|1o2|2o2,0,0,0,0.7,0,0,0.7,0,0.5877659278453081
S|1x2|2x0|2x1|0o1|2o2,0,0,0,0,0,0,0,0,0
S|1x2|2x0|2x1|0o0|0o1|2o2,0,0,-1,-1,0,0,-1,0,0
S|1x1|1x2|2x0|2x1|0o0|0o1|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|0o1|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|0o1|2o1|2o2,0,0,0,0.7,0,0,0,0,0
S|0x2|1x1|1x2|2x0|0o1|2o1|2o2,0,0,0,0,0,0,0,0,0
S|0x0|1x1|2x0|0o2|1o0|2o1,0,0,0,0,0.0009970815091327144,0.7,0,0,0
S|0x0|1x1|1x2|2x0|0o2|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x0|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x0|1o0|2o1|2o2,0,0.7,0,0.7,0.30000000000000004,0,0,0,0
S|0x0|0x2|2x1|2x2|0o1|1o0|1o2|2o0,0,0,0,0.7,0,0,0,0,0
S|0x2|2x1|1o0|2o2,0.0,0.30000000000000004,0,0.5882348070478154,0.0,0,0,0,0
S|0x0|0x2|2x1|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x1|1o0|2o0|2o2,0,0.7,0,0.0,0.0,0,0,0,0
S|0x0|0x2|1x2|2x1|1o0|2o0|2o2,0,0,0,0,0,0,0,0,0
S|1x0|2x0|2x2|0o0|0o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|0o0|0o1|2o1,0,0,0,0,0,0.7,0,0,0
S|0x2|1x2|2x0|2x2|0o0|0o1|2o1,0,0,0,0,0,0,0,0,0
S|0x0|2x0|2x2|0o1|1o0,0,0,0,0,0,0,0,0,0
S|0x0|2x0|2x2|0o1|1o0|1o1,0,0,0,0,-1,0,0,0,0.7
S|0x0|2x0|2x1|2x2|0o1|1o0|1o1,0,0,0,0,0,0,0,0,0
S|1x2|2x2|0o0|1o0,0,-1,0.7,-1,0,0,0,0.5882352940719245,0
S|0x1|1x2|2x2|0o0|1o0,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x2|0o0|1o0|2o1,0,0,0.7,0.0,0,0,0,0,0
S|0x0|2x2|1o0|1o1,0,-1,-1,0,0.0003737501818668177,0,0,-1,-1
S|0x0|2x1|2x2|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x0|2x1|2x2|0o1|1o0|1o1,0,0,-1,0,0.5882352935077769,0,0,0.7,0
S|0x0|0x2|2x1|2x2|0o1|1o0|1o1,0,0,0,0,0,0,0,0,0
S|0x1|2x0|1o1|2o1,0.5882352909434596,0,0.04487218783202513,0,0.20752743599836687,0.000636083924354378,0.00047468459179616417,0,0
S|0x1|0x2|2x0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2x0|1o1|2o1|2o2,0.7,0,0,0,-1,0,0,0,0
S|1x2|2x0|0o0|0o1,0,0,0.58009336047,0,0,0,0,0,0
S|0x2|1x2|2x0|0o0|0o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|0o0|0o1|2o2,0,0,0,0.7,0,0,0,0,0
S|0x2|1x1|1x2|2x0|0o0|0o1|2o2,0,0,0,0,0,0,0,0,0
S|2x0|2x1|0o0|0o2,0,0.5831250176056351,0,-1,0,0.7,-0.1899999999999999,0,0
S|0x1|2x0|2x1|0o0|0o2,0,0,0,0,0,0,0,0,0
S|0x1|2x0|2x1|0o0|0o2|1o2,0,0,0,0,0,0.7,0.30000000000000004,0,0
S|0x1|2x0|2x1|2x2|0o0|0o2|1o2,0,0,0,0,0,0,0,0,0
S|0x0|0x2|2x0|1o0|1o1|2o1,0,0.7,0,0,-1,0,0,0,0
S|0x0|0x2|1x2|2x0|1o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|2o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x2|2x2|1o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x1|2x0|2x1|0o0|0o2|2o2,0,0,0,0.7,-1,0,0,0,0
S|0x1|1x2|2x0|2x1|0o0|0o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|2x0|2x1|0o0|0o2|1o0,0,0,0,0.7,0.5190300000000001,0,0,0,0
S|0x1|1x1|2x0|2x1|0o0|0o2|1o0,0,0,0,0,0,0,0,0,0
S|0x0|0x1|0x2|2x0|1o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x2|2x0|1o2|2o1,0.5190300000000001,0,0,0,0,0,0,0,0
S|2x0|2x1|0o1|0o2,0.5882349195996612,0,0,-1,0,0.7,-1,0,0
S|1x0|2x0|2x1|0o1|0o2,0,0,0,0,0,0,0,0,0
S|1x0|2x0|2x1|0o1|0o2|2o2,0.7,0,0,-1,0,0,0,0,0
S|0x0|0x2|1x2|2x0|0o1|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x2|2x0|2x2|0o0|1o0|1o2,0,-1,0,0.7,0,0,0,0,0
S|0x2|1x1|2x0|2x2|0o0|1o0|1o2,0,0,0,0,0,0,0,0,0
S|0x1|2x0|0o2,0,0,0,0,0,0,0,0,0
S|0x1|2x0|0o2|1o2,2.7122090706119205e-21,0,0,-0.1899999999999999,0,0,-1,0,-1
S|0x2|2x0|2o1,0,0,0,0,0,0,0,0,0
S|0x2|2x0|1o0|2o1,0,0,0,0,0.5246648202827919,0,0,0,0
S|0x2|1x2|2x0|1o0|2o1,0,0,0,0,0,0,0,0,0
S|1x2|2x0|2x2|0o1|1o0|2o1,-1,0,0.7,0.588235294117647,0,0,0,0,0
S|1x1|1x2|2x0|2x2|0o1|1o0|2o1,0,0,0,0,0,0,0,0,0
S|1x1|1x2|2x0|2x2|0o1|0o2|1o0|2o1,0.7,0,0,0,0,0,0,0,0
S|2x0|2x2|0o1|1o1,-1,0,-1,0,-1,0,-1,0,0.7
S|0x2|2x0|2x1|0o0|1o2,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|0o1|1o0|2o2,0,0,0,0,0,0,0,0,0.11500608209999999
S|0x2|1x2|2x0|2x1|0o1|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|2x1|0o0|0o1|1o0|2o2,0,0,0,0.7,0,0,0,0,0
S|0x2|2x1|0o1|1o1,0.0444037300937197,0,0,0,0.0,0.5856764507348748,0.0,0.08416438628386767,0
S|2x0|2x1|0o2|1o0,0.0,0,0,0.5880944113160698,0.0,0.7,0,0,0
S|1x1|2x0|2x1|0o2|1o0,0,0,0,0,0,0,0,0,0
S|1x1|2x0|2x1|0o2|1o0|1o2,-1,0.7,0,0,0,0,0,0,0
S|1x0|2x0|2x2|0o0|0o2|1o2,0,0.0,0,-1,0,0,0,0,0.7
S|0x0|1x1|1o0,0,0,0,0,0,0,0,0,0
S|0x0|1x1|0o2|1o0,0,0.5882160126869905,0,0,0.0,0,0,0,0
S|0x0|0x1|1x1|0o2|1o0,0,0,0,0,0,0,0,0,0
S|0x0|0x1|1x1|2x2|0o2|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x0|1x2|2x1|1o0|1o1|2o0,0,-1,0.588235294117647,0,0,-1,0,0,0
S|0x0|0x2|1x2|2x1|1o0|1o1|2o0,0,0,0,0,0,0,0,0,0
S|1x2|2x1|1o1|2o0,-1,-0.48999999999999994,0.07203003216738846,0,0,-1,-1,0,0
S|1x2|2x1|2x2|1o1|2o0,0,0,0,0,0,0,0,0,0
S|0x2|2x0|2x1|0o1|1o0|1o2,0,0,0,0,0,0.7,0,0,0
S|0x2|2x0|2x1|2x2|0o1|1o0|1o2,0,0,0,0,0,0,0,0,0
S|1x0|2x0|1o2,0,0,0,0,0,0,0,0,0
S|0x1|1x1|2x0|0o0|1o2,0,0,0,0,0,0,0,0,0
S|1x0|1x2|2x0|0o0|0o1,0,0,0,0,0,0,0,0,0
S|0x1|0x2|1x0|1x1|0o0|1o2|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x0|1o1|2o2,0,0,0,0,0,0,0,0,0
S|0x1|1x0|2x0|1o1|1o2|2o2,0.7,0,-1,0,0,0,0,0,-1
S|0x0|1x2|2x0|1o0|2o1,0,0,0,0,0,0,0,0,0
S|0x2|2x0|2x1|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x2|2x0|2x1|0o0|1o0|2o2,0,0,0,0.7,0,0,0,0,0
S|0x2|1x1|2x0|2x1|0o0|1o0|2o2,0,0,0,0,0,0,0,0,0
S|0x2|2x0|2x1|0o1|1o2|2o2,0.571619103,0,0,0.7,0,0,0.30000000000000004,0,0
S|0x1|1x2|2x0|2x2|1o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x1|1x2|2x0|2x2|0o0|1o0|1o1|2o1,0,0,0.7,0,0,0,0,0,0
S|1x0|1x2|2x0|0o2|2o2,0,0,0,0,0,0,0,0,0
S|0x0|0x1|0x2|1x2|1o0|1o1|2o1,0,0,0,0,0,0,0,0,0
S|0x2|1x2|2x0|0o0|1o0|2o1,0,0.30000000000000004,0,0.7,0,0.7,0,0,0
S|0x2|1x2|2x0|2x2|0o0|1o0|2o1,0,0,0,0,0,0,0,0,0
